keyword,location,text,target,cleaned_text,token_length
airplane%20accident,"Vaughan, Ontario",?!?!?! SO THEY SAYING SHOOTING DOWN THAT AIRPLANE W INNOCENT PPL WAS AN ACCIDENT???? BRUH.,1,saying shooting airplane w innocent people accident bruh,8
airplane%20accident,"Moodus, CT  USA",There were 6 Nuclear physicists on that AirPlane it was no accident.,1,nuclear physicist airplane accident,4
airplane%20accident,"40.72163,-73.8669","and his murderous friends shoot down an airplane ""by accident"", killing around 200 innocent people, but wa… https://t.co/i3w3gDnKSx",1,murderous friend shoot airplane accident killing around innocent people wa,10
airplane%20accident,"East Verdi, NV","Yup, and the US once shot down an Iranian airplane by accident. And we’ve been supp… https://t.co/smtoR2tsjn",1,yup u shot iranian airplane accident supp,7
airplane%20accident,unknown,"United States downs an Iranian terrorist and the world press dedicates tons of articles on the life he lived, but the Ira…",0,united state down iranian terrorist world press dedicates ton article life lived ira,13
airplane%20accident,"Port Charlotte, FL","Besides the Airplane being shot down by ""Accident""..... Other ""things"" are HABBENING also.....!! High-level pro-Iran militi…",0,besides airplane shot accident thing habbening also highlevel proiran militi,10
airplane%20accident,"Hamilton, Ontario",CBC news just said there was an operator on a missile launcher that shot down the airplane. cockpit was taken out.… https://t.co/uy2YYAqeAr,1,cbc news said operator missile launcher shot airplane cockpit taken,10
airplane%20accident,unknown,CONSIDER -&gt; How does a person with a video camera know WHERE and WHEN to record an attack BEFORE there was any indication…,0,consider gt person video camera know record attack indication,9
airplane%20accident,The Enchanted Mitten,"Besides the Airplane being shot down by ""Accident""..... Other ""things"" are HABBENING also.....!! High-level pro-Ir… https://t.co/OlJMmB1Tj9",0,besides airplane shot accident thing habbening also highlevel proir,9
airplane%20accident,NYC Babe-Bee 🌹🐾🙏,"Yeah, yer well prepared ...hit a few buildings &amp; knocked down yer own airplane by accident ...better keep d… https://t.co/ww1W8LOYVl",0,yeah yer well prepared hit building amp knocked yer airplane accident better keep,13
airplane%20accident,"Lake Mary, FL","if the shooting down of the plane was an accident (human error), why were the Iranians shooting mi… https://t.co/JesxuYkYVD",0,shooting plane accident human error iranian shooting mi,8
airplane%20accident,unknown,This attack N on an airplane that had just taken off was no accident. Iran wants the world to know there will be co… https://t.co/2mimAWnc6x,0,attack n airplane taken accident iran want world know co,10
airplane%20accident,unknown,Grover Airplane Accident Doctor,0,grover airplane accident doctor,4
airplane%20accident,Islamic Republic of Iran,# Trump in Accident # Crash - Airplane # Ukraine is the main factor as the most powerful person in the world whose count…,0,trump accident crash airplane ukraine main factor powerful person world whose count,12
airplane%20accident,Islamic Republic of Iran,# Trump in Accident # Crash - Airplane # Ukraine is the main factor as the most powerful person in the world whose… https://t.co/mSkuJJe79X,0,trump accident crash airplane ukraine main factor powerful person world whose,11
airplane%20accident,"Franca, Brasil","Although it's late. I extend my condolences to all the families of the victims of the Ukrainian Airplane Falling, inclu…",1,although late extend condolence family victim ukrainian airplane falling inclu,10
airplane%20accident,Cairo,Iranian military admitted it shot down Ukrainian airplane by missiles accidentally. It is not an accident! It is a crim…,1,iranian military admitted shot ukrainian airplane missile accidentally accident crim,10
airplane%20accident,unknown,"So much talk about #Ukraine airplane within #iran #USA conflict, while conflict wise this is irrelevant, what is mo… https://t.co/lpE4tm3pYk",0,much talk ukraine airplane within iran usa conflict conflict wise irrelevant mo,12
airplane%20accident,Qom,"Although it's late. I extend my condolences to all the families of the victims of the Ukrainian Airplane Falling,… https://t.co/HBAXNWmVoZ",1,although late extend condolence family victim ukrainian airplane falling,9
airplane%20accident,"Houston, TX","Iran shot down an airplane full of innocent people. Say what you want about Trump, but that’s not an appropriate r… https://t.co/dEdr4YnZK9",1,iran shot airplane full innocent people say want trump appropriate r,11
airplane%20accident,"The Hague, Netherlands ",She is still silent about the killing of 176 innocent people in Iran. Iranian military admitted it shot down Ukrainian a…,1,still silent killing innocent people iran iranian military admitted shot ukrainian,11
airplane%20accident,unknown,The Iranians chose the day and time to send missiles inside Iraq and they also controlled the… https://t.co/EhjP8cNlW4,0,iranian chose day time send missile inside iraq also controlled,10
airplane%20accident,unknown,Was the airplane on a routine flight path from the airport? One would think those that shot it down would be fam…,0,airplane routine flight path airport one would think shot would fam,11
airplane%20accident,unknown,Germany's Foreign Minister Heiko Maas says 'It must be assumed the airplane crash in Iran was a terrible accident.' https://…,1,germany foreign minister heiko maas say must assumed airplane crash iran terrible accident,13
airplane%20accident,unknown,"How about some compassion for the families of the Ukrainian airplane shot down ""by accident"" ?🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏…",1,compassion family ukrainian airplane shot accident,6
airplane%20accident,"Pahoa, Hawai'i 96778","How about some compassion for the families of the Ukrainian airplane shot down ""by accident"" ?🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏",0,compassion family ukrainian airplane shot accident,6
ambulance,Republic of Ireland.,Fire Engulfs Ambulance Conveying Corpse of Catholic Priest’s Mother; #streetjournal https://t.co/gK6dAGKRrL,1,fire engulfs ambulance conveying corpse catholic priest mother streetjournal,9
ambulance,"England, UK","Is it racist to be concerned that this is correct … 50,000 residents in Birmingham can't speak English? Birmingham is England…",0,racist concerned correct resident birmingham speak english birmingham england,9
ambulance,unknown,🔴 #WAARLAND #ambulance 🚑 #p2000 A2 10187 Rit 6026 Sabinahof Waarland https://t.co/YesZazBODp,0,waarland ambulance p rit sabinahof waarland,6
ambulance,"Rock Hill, SC","#USDJPY despite Richter Scale overbought, Fxstreet Line Up Swissquote bullish long, Jason Sen Mr. Ambulance Chaser B…",0,usdjpy despite richter scale overbought fxstreet line swissquote bullish long jason sen mr ambulance chaser b,16
ambulance,"Rock Hill, SC","#USDJPY despite Richter Scale overbought, Fxstreet Line Up Swissquote bullish long, Jason Sen Mr. Ambulance Cha… https://t.co/iVuuacsq54",0,usdjpy despite richter scale overbought fxstreet line swissquote bullish long jason sen mr ambulance cha,15
ambulance,Hyeongjun world,The Untamed boys singing “Love Siren” from My ambulance ❤️❤️ #TheUntamedBoysinBKK https://t.co/2HkshTHs8W,0,untamed boy singing love siren ambulance theuntamedboysinbkk,7
ambulance,"Theale, England",...or pulling over for an ambulance,0,pulling ambulance,2
ambulance,London innit,I hope there’s going to be an ambulance waiting at the bottom because there’s no way that fat lump can cli… https://t.co/eQ0fg2Fo7i,0,hope going ambulance waiting bottom way fat lump cli,9
ambulance,unknown,รักติดไซเรน (My Ambulance) .Cover is coming ! #TheUntamedBoys Ambassador for Thai Spring Festival 2020 The delightful…,0,ambulance cover coming theuntamedboys ambassador thai spring festival delightful,9
ambulance,Sicily (❤️) Mielno 🇵🇱,When driving drunk you can choose your way to come back home : A) Taxi. B… https://t.co/Bk3XOkgFKq,0,driving drunk choose way come back home taxi b,9
ambulance,"Melbourne, Victoria","Yer severe Ambulance ramping, under funding/resourcing… https://t.co/kpenM6wiej",0,yer severe ambulance ramping fundingresourcing,5
ambulance,unknown,"Zulaykha's son was an ambulance driver who was killed in a suicide attack in Maimana, Faryab. Everyday, she visits the ambu…",0,zulaykhas son ambulance driver killed suicide attack maimana faryab everyday visit ambu,12
ambulance,mybag,"first of all he was not taken to no damn hospital , that man died in walmart with the ambulance OUTSIDE! they was more focuse…",1,first taken damn hospital man died walmart ambulance outside focuse,10
ambulance,Everywhere,"Jinu : Are you okay? You hit your head and fainted, do you remember anything? Yoon : Only the ambulance ride to the hospi…",0,jinu okay hit head fainted remember anything yoon ambulance ride hospi,11
ambulance,Wales,What has it come to? We’ve recently had fuel stolen from ambulance vehicles and damage to a staff car whilst on an ambulanc…,1,come recently fuel stolen ambulance vehicle damage staff car whilst ambulanc,11
ambulance,unknown,They've gone ambulance chasing in Australia,0,gone ambulance chasing australia,4
ambulance,unknown,And drumroll its beach girl. Henry tried to keep pressure on the wound and calls for an… https://t.co/gvo4M76B1O,0,drumroll beach girl henry tried keep pressure wound call,9
ambulance,United Kingdom,What racism ?..Absolutely delighted… https://t.co/WCP0oyZJVY,0,racism absolutely delighted,3
ambulance,"Everywhere, I am a free spirit","The norovirus is like a detox, gets all the crap out the system much like flushing out the central h… https://t.co/mwJBxCelyW",0,norovirus like detox get crap system much like flushing central h,11
ambulance,Malawi,"ooh, guys, do you know where in gauteng people go to study nursing and the ambulance nurses who keep you alive in transit…",0,ooh guy know gauteng people go study nursing ambulance nurse keep alive transit,13
ambulance,unknown,#IranProtests #Tehran Right now Valiasr intersection is where the Special Forces are heading to the Paradise Ambulance. @…,0,iranprotests tehran right valiasr intersection special force heading paradise ambulance,10
ambulance,💰HELPING YOU GAIN MUTUAL💰,Are you one of those who silently Pray for an UNKNOWN #Ambulance passed by? https://t.co/23zS7QjTdG,0,one silently pray unknown ambulance passed,6
ambulance,"Knoxville, TN","Long night, mom's sugar dropped to 28 so dad called an ambulance. No fun at hospital with late shift.",1,long night mom sugar dropped dad called ambulance fun hospital late shift,12
